c_personid,c_sequence,c_status_code,c_status_desc,c_status_desc_chn,c_firstyear,c_lastyear,c_source,c_pages,c_notes
393,1,68,office: finance,[財政官員],0,0,0,,
394,0,285,Known for Epigraphy,好金石,,,26791,,
394,1,68,office: finance,[財政官員],0,0,0,,
394,2,34,office:state council,[宰執],0,0,0,,
395,1,68,office: finance,[財政官員],0,0,0,,
396,1,68,office: finance,[財政官員],0,0,0,,
397,1,68,office: finance,[財政官員],0,0,0,,
398,0,114,poet,詩人,,,7596,18501,
398,1,68,office: finance,[財政官員],0,0,0,,
399,0,43,imperial prince,宗子,,,7596,18495,
399,1,68,office: finance,[財政官員],0,0,0,,
400,1,68,office: finance,[財政官員],0,0,0,,
401,1,68,office: finance,[財政官員],0,0,0,,
402,1,68,office: finance,[財政官員],0,0,0,,
403,1,68,office: finance,[財政官員],0,0,0,,
404,1,68,office: finance,[財政官員],0,0,0,,
405,1,68,office: finance,[財政官員],0,0,0,,
405,2,34,office:state council,[宰執],0,0,0,,
406,1,68,office: finance,[財政官員],0,0,0,,
407,1,68,office: finance,[財政官員],0,0,0,,
408,1,68,office: finance,[財政官員],0,0,0,,
409,1,68,office: finance,[財政官員],0,0,0,,
410,1,68,office: finance,[財政官員],0,0,0,,
411,1,68,office: finance,[財政官員],0,0,0,,
411,2,34,office:state council,[宰執],0,0,0,,
412,1,68,office: finance,[財政官員],0,0,0,,
413,1,68,office: finance,[財政官員],0,0,0,,
414,1,68,office: finance,[財政官員],0,0,0,,
415,1,68,office: finance,[財政官員],0,0,0,,
416,1,68,office: finance,[財政官員],0,0,0,,
417,1,68,office: finance,[財政官員],0,0,0,,
418,1,68,office: finance,[財政官員],0,0,0,,
419,1,68,office: finance,[財政官員],0,0,0,,
420,0,9,calligrapher,書法家,,,7596,4908,
420,0,71,painter,畫家,,,7596,4908,
420,0,144,holder of a private library,藏書家,,,7596,4908,
420,0,199,philologist (shuowen),小學家－說文,,,7596,4908,
420,0,285,Known for Epigraphy,好金石,,,26791,,
420,1,68,office: finance,[財政官員],0,0,0,,
421,1,68,office: finance,[財政官員],0,0,0,,
422,1,68,office: finance,[財政官員],0,0,0,,
423,1,68,office: finance,[財政官員],0,0,0,,
424,1,68,office: finance,[財政官員],0,0,0,,
425,1,68,office: finance,[財政官員],0,0,0,,
426,1,68,office: finance,[財政官員],0,0,0,,
427,1,68,office: finance,[財政官員],0,0,0,,
428,0,114,poet,詩人,,,7596,20349,
428,0,253,excelled in particular musical instruments,精於某種樂器,,,7596,20349,
428,0,256,military strategist,熟諳兵法韜略、軍事家,,,7596,20349,
428,1,68,office: finance,[財政官員],0,0,0,,
429,1,68,office: finance,[財政官員],0,0,0,,
430,1,68,office: finance,[財政官員],0,0,0,,
431,1,68,office: finance,[財政官員],0,0,0,,
432,0,40,civil office,[為官者：文],,,0,,
432,1,68,office: finance,[財政官員],0,0,0,,
433,0,33,farmer,農民,1087,1087,0,,From Hartwell's STATUS code.
433,0,227,agronomist,農學家,,,7596,10647,
433,1,68,office: finance,[財政官員],0,0,0,,
434,1,68,office: finance,[財政官員],0,0,0,,
435,1,68,office: finance,[財政官員],0,0,0,,
436,1,68,office: finance,[財政官員],0,0,0,,
437,1,68,office: finance,[財政官員],0,0,0,,
438,1,68,office: finance,[財政官員],0,0,0,,
439,1,68,office: finance,[財政官員],0,0,0,,
440,0,186,society member,結社,,,7596,16865,
440,1,68,office: finance,[財政官員],0,0,0,,
440,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
441,1,68,office: finance,[財政官員],0,0,0,,
442,1,68,office: finance,[財政官員],0,0,0,,
443,1,68,office: finance,[財政官員],0,0,0,,
444,1,68,office: finance,[財政官員],0,0,0,,
445,1,68,office: finance,[財政官員],0,0,0,,
446,1,68,office: finance,[財政官員],0,0,0,,
447,1,68,office: finance,[財政官員],0,0,0,,
448,1,68,office: finance,[財政官員],0,0,0,,
449,1,68,office: finance,[財政官員],0,0,0,,
450,1,68,office: finance,[財政官員],0,0,0,,
451,1,68,office: finance,[財政官員],0,0,0,,
452,1,68,office: finance,[財政官員],0,0,0,,
453,1,68,office: finance,[財政官員],0,0,0,,
454,1,68,office: finance,[財政官員],0,0,0,,
455,0,40,civil office,[為官者：文],,,0,,
455,1,68,office: finance,[財政官員],0,0,0,,
456,1,68,office: finance,[財政官員],0,0,0,,
457,0,40,civil office,[為官者：文],,,0,,
457,1,68,office: finance,[財政官員],0,0,0,,
458,1,68,office: finance,[財政官員],0,0,0,,
459,1,68,office: finance,[財政官員],0,0,0,,
459,2,34,office:state council,[宰執],0,0,0,,
460,1,68,office: finance,[財政官員],0,0,0,,
461,0,285,Known for Epigraphy,好金石,,,40313,,
461,0,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,,,
461,1,68,office: finance,[財政官員],0,0,0,,
461,2,34,office:state council,[宰執],0,0,0,,
462,1,68,office: finance,[財政官員],0,0,0,,
463,1,68,office: finance,[財政官員],0,0,0,,
464,1,68,office: finance,[財政官員],0,0,0,,
465,0,233,skilled at writing,工於文,,,7596,20768,
465,0,264,fond of learning,好學,,,7596,20768,
465,1,68,office: finance,[財政官員],0,0,0,,
466,0,9,calligrapher,書法家,,,7596,20789,
466,1,68,office: finance,[財政官員],0,0,0,,
467,0,156,merciless official,酷吏,,,7596,22463,
467,1,68,office: finance,[財政官員],0,0,0,,
468,0,142,historian,史學家,,,7596,22460,
468,0,156,merciless official,酷吏,,,7596,22460,
468,1,68,office: finance,[財政官員],0,0,0,,
469,1,68,office: finance,[財政官員],0,0,0,,
470,0,164,Classicist,經學家,,,7596,7858,
470,1,68,office: finance,[財政官員],0,0,0,,
471,1,68,office: finance,[財政官員],0,0,0,,
472,1,68,office: finance,[財政官員],0,0,0,,
473,1,68,office: finance,[財政官員],0,0,0,,
474,1,68,office: finance,[財政官員],0,0,0,,
475,1,68,office: finance,[財政官員],0,0,0,,
476,1,68,office: finance,[財政官員],0,0,0,,
477,1,68,office: finance,[財政官員],0,0,0,,
478,0,252,excelled in horseriding and archery,精於騎射,,,7596,7994,
478,0,263,extensive factual knowledge,強記;博學強記,,,7596,7994,
478,1,68,office: finance,[財政官員],0,0,0,,
479,1,68,office: finance,[財政官員],0,0,0,,
480,1,68,office: finance,[財政官員],0,0,0,,
481,1,68,office: finance,[財政官員],0,0,0,,
482,1,68,office: finance,[財政官員],0,0,0,,
483,1,68,office: finance,[財政官員],0,0,0,,
484,1,68,office: finance,[財政官員],0,0,0,,
485,1,40,civil office,[為官者：文],0,0,0,,
486,1,68,office: finance,[財政官員],0,0,0,,
487,0,142,historian,史學家,,,7596,7918,
487,1,68,office: finance,[財政官員],0,0,0,,
488,1,68,office: finance,[財政官員],0,0,0,,
489,1,68,office: finance,[財政官員],0,0,0,,
490,1,68,office: finance,[財政官員],0,0,0,,
491,1,68,office: finance,[財政官員],0,0,0,,
491,2,34,office:state council,[宰執],0,0,0,,
492,0,40,civil office,[為官者：文],,,0,,
492,1,68,office: finance,[財政官員],0,0,0,,
493,0,40,civil office,[為官者：文],,,0,,
493,1,68,office: finance,[財政官員],0,0,0,,
494,1,68,office: finance,[財政官員],0,0,0,,
495,1,68,office: finance,[財政官員],0,0,0,,
496,1,68,office: finance,[財政官員],0,0,0,,
497,1,68,office: finance,[財政官員],0,0,0,,
498,1,68,office: finance,[財政官員],0,0,0,,
499,1,68,office: finance,[財政官員],0,0,0,,
500,1,68,office: finance,[財政官員],0,0,0,,
501,1,68,office: finance,[財政官員],0,0,0,,
502,0,95,teacher: military,教師：軍事教官,,,7596,8072,
502,1,40,civil office,[為官者：文],0,0,0,,
503,1,68,office: finance,[財政官員],0,0,0,,
504,0,157,honest official,良吏;循吏,0,0,7596,8234,
504,1,68,office: finance,[財政官員],0,0,0,,
504,1,249,thinker,思想家,,,40330,,
505,0,40,civil office,[為官者：文],,,0,,
505,1,68,office: finance,[財政官員],0,0,0,,
506,1,68,office: finance,[財政官員],0,0,0,,
507,1,68,office: finance,[財政官員],0,0,0,,
508,1,68,office: finance,[財政官員],0,0,0,,
509,1,68,office: finance,[財政官員],0,0,0,,
510,1,68,office: finance,[財政官員],0,0,0,,
511,1,68,office: finance,[財政官員],0,0,0,,
512,0,264,fond of learning,好學,,,7596,3129,
512,1,68,office: finance,[財政官員],0,0,0,,
513,1,68,office: finance,[財政官員],0,0,0,,
514,1,68,office: finance,[財政官員],0,0,0,,
515,1,68,office: finance,[財政官員],0,0,0,,
516,1,68,office: finance,[財政官員],0,0,0,,
517,1,68,office: finance,[財政官員],0,0,0,,
518,0,40,civil office,[為官者：文],0,0,7596,,
518,1,68,office: finance,[財政官員],0,0,0,,
519,1,68,office: finance,[財政官員],0,0,0,,
520,1,68,office: finance,[財政官員],0,0,0,,
521,0,40,civil office,[為官者：文],0,0,7596,,
521,1,68,office: finance,[財政官員],0,0,0,,
522,1,68,office: finance,[財政官員],0,0,0,,
523,1,68,office: finance,[財政官員],0,0,0,,
524,1,68,office: finance,[財政官員],0,0,0,,
525,1,68,office: finance,[財政官員],0,0,0,,
526,0,204,scholar of textual criticism (jiaokan),校堪學家,,,7596,3333,
526,1,68,office: finance,[財政官員],0,0,0,,
527,0,40,civil office,[為官者：文],0,0,7596,,
527,1,68,office: finance,[財政官員],0,0,0,,
528,1,68,office: finance,[財政官員],0,0,0,,
529,1,68,office: finance,[財政官員],0,0,0,,
530,1,68,office: finance,[財政官員],0,0,0,,
531,0,264,fond of learning,好學,,,7596,3295,
531,1,68,office: finance,[財政官員],0,0,0,,
532,0,40,civil office,[為官者：文],,,0,,
532,1,68,office: finance,[財政官員],0,0,0,,
533,1,68,office: finance,[財政官員],0,0,0,,
534,1,68,office: finance,[財政官員],0,0,0,,
535,1,68,office: finance,[財政官員],0,0,0,,
536,1,68,office: finance,[財政官員],0,0,0,,
537,1,68,office: finance,[財政官員],0,0,0,,
538,1,68,office: finance,[財政官員],0,0,0,,
539,1,68,office: finance,[財政官員],0,0,0,,
540,1,68,office: finance,[財政官員],0,0,0,,
541,1,68,office: finance,[財政官員],0,0,0,,
542,1,68,office: finance,[財政官員],0,0,0,,
543,1,68,office: finance,[財政官員],0,0,0,,
544,0,264,fond of learning,好學,,,7596,22629,
544,1,68,office: finance,[財政官員],0,0,0,,
545,1,68,office: finance,[財政官員],0,0,0,,
546,1,68,office: finance,[財政官員],0,0,0,,
547,1,68,office: finance,[財政官員],0,0,0,,
548,0,157,honest official,良吏;循吏,,,7596,22972,
548,1,68,office: finance,[財政官員],0,0,0,,
548,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
549,1,68,office: finance,[財政官員],0,0,0,,
550,1,68,office: finance,[財政官員],0,0,0,,
551,0,147,filial son/daughter,孝子/孝女,,,7596,22954,
551,1,68,office: finance,[財政官員],0,0,0,,
552,0,40,civil office,[為官者：文],0,0,7596,,
552,0,238,rhapsody writer,工於作賦,,,7596,3564,
552,1,68,office: finance,[財政官員],0,0,0,,
553,1,68,office: finance,[財政官員],0,0,0,,
554,0,30,failed exams literatus,落第士人,,,7596,20532,
554,0,90,studying for jinshi,業進士,,,7596,20532,
554,1,68,office: finance,[財政官員],0,0,0,,
555,1,68,office: finance,[財政官員],0,0,0,,
556,1,68,office: finance,[財政官員],0,0,0,,
557,1,68,office: finance,[財政官員],0,0,0,,
558,1,68,office: finance,[財政官員],0,0,0,,
559,0,157,honest official,良吏;循吏,,,7596,9127,
559,1,68,office: finance,[財政官員],0,0,0,,
559,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
559,2,34,office:state council,[宰執],0,0,0,,
560,1,68,office: finance,[財政官員],0,0,0,,
560,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
560,2,34,office:state council,[宰執],0,0,0,,
561,0,40,civil office,[為官者：文],,,0,,
561,1,68,office: finance,[財政官員],0,0,0,,
561,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
562,0,142,historian,史學家,0,0,7596,8953,
562,0,198,scholar of Classics (Zuo commentary on Spring and Autumn Annals),經學家—左傳,0,0,7596,8953,
562,1,68,office: finance,[財政官員],0,0,0,,
563,1,68,office: finance,[財政官員],0,0,0,,
564,1,68,office: finance,[財政官員],0,0,0,,
565,1,68,office: finance,[財政官員],0,0,0,,
566,0,193,scholar of Classics (Gongyang commentary on Spring and Autumn Annals),經學家—公羊學,,,7596,9051,
566,0,194,scholar of Classics (Guliang commentary on Spring and Autumn Annals),經學家—榖梁學,,,7596,9051,
566,1,68,office: finance,[財政官員],0,0,0,,
567,1,68,office: finance,[財政官員],0,0,0,,
568,1,68,office: finance,[財政官員],0,0,0,,
569,1,40,civil office,[為官者：文],0,0,0,,
570,1,68,office: finance,[財政官員],0,0,0,,
571,1,68,office: finance,[財政官員],0,0,0,,
572,1,68,office: finance,[財政官員],0,0,0,,
573,1,68,office: finance,[財政官員],0,0,0,,
574,1,68,office: finance,[財政官員],0,0,0,,
575,1,40,civil office,[為官者：文],0,0,0,,
576,1,68,office: finance,[財政官員],0,0,0,,
577,0,52,literati,士人,,,0,,
577,1,68,office: finance,[財政官員],0,0,0,,
578,1,68,office: finance,[財政官員],0,0,0,,
578,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
578,2,34,office:state council,[宰執],0,0,0,,
579,1,68,office: finance,[財政官員],0,0,0,,
580,0,147,filial son/daughter,孝子/孝女,,,7596,9055,
580,1,68,office: finance,[財政官員],0,0,0,,
581,1,68,office: finance,[財政官員],0,0,0,,
582,0,204,scholar of textual criticism (jiaokan),校堪學家,,,7596,9021,
582,1,40,civil office,[為官者：文],0,0,0,,
583,1,68,office: finance,[財政官員],0,0,0,,
584,0,235,ci lyric writer,詞人,,,7596,8951,
584,1,68,office: finance,[財政官員],0,0,0,,
584,2,34,office:state council,[宰執],0,0,0,,
585,0,142,historian,史學家,0,0,7596,9107,
585,1,68,office: finance,[財政官員],0,0,0,,
586,1,68,office: finance,[財政官員],0,0,0,,
587,1,40,civil office,[為官者：文],0,0,0,,
588,1,40,civil office,[為官者：文],0,0,0,,
589,1,68,office: finance,[財政官員],0,0,0,,
590,1,68,office: finance,[財政官員],0,0,0,,
591,0,147,filial son/daughter,孝子/孝女,,,7596,8955,
591,0,285,Known for Epigraphy,好金石,,,5608,,
591,1,68,office: finance,[財政官員],0,0,0,,
592,1,68,office: finance,[財政官員],0,0,0,,
593,0,144,holder of a private library,藏書家,,,7596,8991,
593,0,285,Known for Epigraphy,好金石,,,3081,,
593,1,68,office: finance,[財政官員],0,0,0,,
593,2,34,office:state council,[宰執],0,0,0,,
594,1,68,office: finance,[財政官員],0,0,0,,
595,0,285,Known for Epigraphy,好金石,,,40313,,
595,1,68,office: finance,[財政官員],0,0,0,,
596,1,68,office: finance,[財政官員],0,0,0,,
597,0,238,rhapsody writer,工於作賦,,,7596,286,
597,1,68,office: finance,[財政官員],0,0,0,,
598,0,144,holder of a private library,藏書家,0,0,7596,,
598,0,157,honest official,良吏;循吏,,,7596,283,
598,1,68,office: finance,[財政官員],0,0,0,,
599,1,68,office: finance,[財政官員],0,0,0,,
600,1,68,office: finance,[財政官員],0,0,0,,
601,1,68,office: finance,[財政官員],0,0,0,,
602,0,114,poet,詩人,,,24309,pers03784,《全唐詩・卷774》 (據唐代人物知識ベース)。
602,1,68,office: finance,[財政官員],0,0,0,,
603,1,68,office: finance,[財政官員],0,0,0,,
604,1,68,office: finance,[財政官員],0,0,0,,
605,1,68,office: finance,[財政官員],0,0,0,,
606,1,68,office: finance,[財政官員],0,0,0,,
606,2,34,office:state council,[宰執],0,0,0,,
607,1,68,office: finance,[財政官員],0,0,0,,
607,2,34,office:state council,[宰執],0,0,0,,
608,0,190,scholar of Classics (Book of Documents),經學家—尚書,,,7596,15134,
608,1,68,office: finance,[財政官員],0,0,0,,
609,1,68,office: finance,[財政官員],0,0,0,,
610,1,68,office: finance,[財政官員],0,0,0,,
611,1,68,office: finance,[財政官員],0,0,0,,
612,1,68,office: finance,[財政官員],0,0,0,,
613,1,68,office: finance,[財政官員],0,0,0,,
614,1,68,office: finance,[財政官員],0,0,0,,
615,1,68,office: finance,[財政官員],0,0,0,,
616,1,68,office: finance,[財政官員],0,0,0,,
617,1,68,office: finance,[財政官員],0,0,0,,
618,1,68,office: finance,[財政官員],0,0,0,,
619,1,68,office: finance,[財政官員],0,0,0,,
620,1,68,office: finance,[財政官員],0,0,0,,
621,1,68,office: finance,[財政官員],0,0,0,,
622,1,68,office: finance,[財政官員],0,0,0,,
623,1,68,office: finance,[財政官員],0,0,0,,
624,0,142,historian,史學家,,,7596,16513,
624,1,68,office: finance,[財政官員],0,0,0,,
625,0,56,wealth,富豪,1155,1155,0,,From Hartwell's STATUS code.
625,1,68,office: finance,[財政官員],0,0,0,,
626,1,68,office: finance,[財政官員],0,0,0,,
627,0,56,wealth,富豪,1091,1091,0,,From Hartwell's STATUS code.
627,1,68,office: finance,[財政官員],0,0,0,,
627,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
627,2,34,office:state council,[宰執],0,0,0,,
628,1,68,office: finance,[財政官員],0,0,0,,
628,2,34,office:state council,[宰執],0,0,0,,
629,1,68,office: finance,[財政官員],0,0,0,,
630,1,68,office: finance,[財政官員],0,0,0,,
630,2,34,office:state council,[宰執],0,0,0,,
631,1,68,office: finance,[財政官員],0,0,0,,
632,1,68,office: finance,[財政官員],0,0,0,,
633,0,76,recluse,[隱士],1131,,38685,lgid=356681,紹興初，避地仙居，隱安洲山
633,1,68,office: finance,[財政官員],0,0,0,,
634,1,68,office: finance,[財政官員],0,0,0,,
634,2,34,office:state council,[宰執],0,0,0,,
635,1,68,office: finance,[財政官員],0,0,0,,
636,1,68,office: finance,[財政官員],0,0,0,,
636,2,34,office:state council,[宰執],0,0,0,,
637,1,68,office: finance,[財政官員],0,0,0,,
638,1,68,office: finance,[財政官員],0,0,0,,
639,1,68,office: finance,[財政官員],0,0,0,,
640,1,68,office: finance,[財政官員],0,0,0,,
641,0,197,scholar of Classics (Spring and Autumn Annals),經學家—春秋,,,7596,22726,
641,0,198,scholar of Classics (Zuo commentary on Spring and Autumn Annals),經學家—左傳,,,7596,22726,
641,1,68,office: finance,[財政官員],0,0,0,,
642,0,40,civil office,[為官者：文],,,0,,
642,0,52,literati,士人,,,0,,
642,1,68,office: finance,[財政官員],0,0,0,,
643,1,68,office: finance,[財政官員],0,0,0,,
644,0,186,society member,結社,,,7596,22805,
644,1,68,office: finance,[財政官員],0,0,0,,
644,1,286,Listed in Yuanyou coalition register (元祐黨),入元祐黨籍者,,,2986,,
644,2,34,office:state council,[宰執],0,0,0,,
645,1,68,office: finance,[財政官員],0,0,0,,
