c_personid,c_assoc_id,c_assoc_code,c_assoc_desc,c_assoc_desc_chn,c_assoc_first_year,c_assoc_last_year,c_addr_id,c_source,c_pages,c_notes
405,8024,5,Patron was (= Client of),恩主是Y,1157,,0,0,,
22849,8024,5,Patron was (= Client of),恩主是Y,1158,,0,0,,
2022,8026,5,Patron was (= Client of),恩主是Y,1130,,0,0,,
8078,8026,5,Patron was (= Client of),恩主是Y,1140,,0,0,,
8079,8026,5,Patron was (= Client of),恩主是Y,1141,,0,0,,
8163,8026,5,Patron was (= Client of),恩主是Y,1132,,0,0,,
13109,8031,5,Patron was (= Client of),恩主是Y,1071,,0,0,,
7249,8043,5,Patron was (= Client of),恩主是Y,1052,,0,0,,
8127,8043,5,Patron was (= Client of),恩主是Y,1057,,0,0,,
19670,8043,5,Patron was (= Client of),恩主是Y,1051,,0,0,,
201,8044,5,Patron was (= Client of),恩主是Y,0,,0,0,,
469,8044,5,Patron was (= Client of),恩主是Y,1154,,0,0,,
3639,8044,5,Patron was (= Client of),恩主是Y,1130,,0,0,,
1599,8065,5,Patron was (= Client of),恩主是Y,1133,,0,0,,
890,8115,5,Patron was (= Client of),恩主是Y,1006,,0,0,,
1174,8131,5,Patron was (= Client of),恩主是Y,1097,,0,0,,
1294,8131,5,Patron was (= Client of),恩主是Y,-1,,0,7596,6705,紹聖中擢寶文閣待制 知開封府 專附章惇、蔡卞 多殺不辜 燬案牘以滅口
25092,8135,5,Patron was (= Client of),恩主是Y,1042,,0,0,,
8025,8146,5,Patron was (= Client of),恩主是Y,1127,,0,0,,
1903,8150,5,Patron was (= Client of),恩主是Y,1041,,0,0,,
14382,8178,5,Patron was (= Client of),恩主是Y,1162,,0,0,,
10042,9002,5,Patron was (= Client of),恩主是Y,985,,0,0,,
15214,10374,5,Patron was (= Client of),恩主是Y,1275,,0,0,,
15220,10374,5,Patron was (= Client of),恩主是Y,1276,,0,0,,
15221,10374,5,Patron was (= Client of),恩主是Y,1276,,0,0,,
2022,12036,5,Patron was (= Client of),恩主是Y,1130,,0,0,,
8078,12036,5,Patron was (= Client of),恩主是Y,1140,,0,0,,
8079,12036,5,Patron was (= Client of),恩主是Y,1141,,0,0,,
8163,12036,5,Patron was (= Client of),恩主是Y,1132,,0,0,,
27601,19123,5,Patron was (= Client of),恩主是Y,1276,,0,0,,
31938,24645,5,Patron was (= Client of),恩主是Y,713,,0,0,,
24656,24657,5,Patron was (= Client of),恩主是Y,1130,,0,0,,
27318,25403,5,Patron was (= Client of),恩主是Y,245,,0,0,,
33606,33597,5,Patron was (= Client of),恩主是Y,831,,0,0,,
455,40636,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
44957,45033,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
45445,45448,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
56568,54681,5,Patron was (= Client of),恩主是Y,-1,,0,9601,,
55186,55188,5,Patron was (= Client of),恩主是Y,-1,,0,9601,,
29876,55836,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
29876,56839,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
29876,57670,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
29876,57783,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
61704,58582,5,Patron was (= Client of),恩主是Y,-1,,,9602,5047,
33892,59056,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
64089,59079,5,Patron was (= Client of),恩主是Y,-1,,,9602,7487,
29876,59368,5,Patron was (= Client of),恩主是Y,0,,0,0,,
29876,62146,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
376042,63546,5,Patron was (= Client of),恩主是Y,-1,,0,38287,50,
376042,63908,5,Patron was (= Client of),恩主是Y,-1,,0,38287,50,
694004,69338,5,Patron was (= Client of),恩主是Y,-9999,,0,4763,lgid=243596,
107317,102522,5,Patron was (= Client of),恩主是Y,-1,,0,27144,30.400-402,吕公既遣諸孫來學於君，復創義塾，聚族人之子弟使就學，委君主其教事
107733,114337,5,Patron was (= Client of),恩主是Y,-1,,0,0,,
563051,427910,5,Patron was (= Client of),恩主是Y,-1,,0,62225,宋故降授西上閤門使新就差知鎮戎軍事兼管内勸農使兼管勾涇原路沿邊安撫司公事武功縣開國男食邑三百户上騎都尉郭公墓誌銘,
563066,427910,5,Patron was (= Client of),恩主是Y,-1,,0,62225,宋故降授西上閤門使新就差知鎮戎軍事兼管内勸農使兼管勾涇原路沿邊安撫司公事武功縣開國男食邑三百户上騎都尉郭公墓誌銘,幫助許通歸葬其父
563096,427910,5,Patron was (= Client of),恩主是Y,-1,,0,62225,宋故降授西上閤門使新就差知鎮戎軍事兼管内勸農使兼管勾涇原路沿邊安撫司公事武功縣開國男食邑三百户上騎都尉郭公墓誌銘,
694021,694017,5,Patron was (= Client of),恩主是Y,-9999,,0,4763,lgid=243598,
1,3,7,Coalition member of,黨羽為Y,1104,,0,0,,
1762,1294,7,Coalition member of,黨羽為Y,1078,,0,0,,
165,1310,7,Coalition member of,黨羽為Y,0,,0,0,,
875,1641,7,Coalition member of,黨羽為Y,1023,,0,0,,
88,1649,7,Coalition member of,黨羽為Y,1134,,0,0,,
333,1649,7,Coalition member of,黨羽為Y,-1,,0,7596,11413,兼門下侍郎 封申國公 引其黨蔡京、蔡卞等 盡復熙豐之政 力排元祐黨人
11030,1762,7,Coalition member of,黨羽為Y,1072,,0,0,,
12726,3200,7,Coalition member of,黨羽為Y,1196,,0,0,,
14903,3200,7,Coalition member of,黨羽為Y,1194,,0,0,,
19430,3200,7,Coalition member of,黨羽為Y,1214,,0,0,,
19431,3200,7,Coalition member of,黨羽為Y,1238,,0,0,,
10579,3326,7,Coalition member of,黨羽為Y,1202,,0,0,,
13945,3326,7,Coalition member of,黨羽為Y,1193,,0,0,,
1649,3503,7,Coalition member of,黨羽為Y,1103,,0,0,,
3200,3655,7,Coalition member of,黨羽為Y,1196,,0,0,,
1384,3767,7,Coalition member of,黨羽為Y,1068,,0,7596,,
98,4215,7,Coalition member of,黨羽為Y,1039,,0,0,,
593,4215,7,Coalition member of,黨羽為Y,1034,,0,0,,
703,4215,7,Coalition member of,黨羽為Y,1049,,0,0,,
2073,4215,7,Coalition member of,黨羽為Y,1045,,0,0,,
3194,4215,7,Coalition member of,黨羽為Y,1036,,0,0,,
8006,4215,7,Coalition member of,黨羽為Y,1023,,0,0,,
8009,4215,7,Coalition member of,黨羽為Y,1034,,0,0,,
1649,7139,7,Coalition member of,黨羽為Y,-1,,0,7596,12252,舉元豐八年進士 累官國子司業 與兄浚明及葉夢得為蔡京死黨 立元祐黨籍 分三等定罪
3656,7197,7,Coalition member of,黨羽為Y,1180,,0,0,,
14856,7197,7,Coalition member of,黨羽為Y,1183,,0,0,,
414,8008,7,Coalition member of,黨羽為Y,1155,,0,7596,,
1286,8008,7,Coalition member of,黨羽為Y,1178,,0,0,,
1519,8008,7,Coalition member of,黨羽為Y,1142,,0,0,,
1796,8008,7,Coalition member of,黨羽為Y,1164,,0,0,,
8178,8008,7,Coalition member of,黨羽為Y,1143,,0,0,,
13837,8015,7,Coalition member of,黨羽為Y,1127,,0,0,,
12023,8024,7,Coalition member of,黨羽為Y,1147,,0,0,,
27770,8078,7,Coalition member of,黨羽為Y,1140,,0,7596,,
8008,8083,7,Coalition member of,黨羽為Y,-1,,0,0,,
333,8131,7,Coalition member of,黨羽為Y,-1,,0,7596,11413,兼門下侍郎 封申國公 引其黨蔡京、蔡卞等 盡復熙豐之政 力排元祐黨人
1200,10622,7,Coalition member of,黨羽為Y,1086,,0,7596,,
1649,11239,7,Coalition member of,黨羽為Y,0,,0,7596,,
7248,11239,7,Coalition member of,黨羽為Y,1106,,0,0,,
3674,11552,7,Coalition member of,黨羽為Y,1137,,0,0,,
3326,12466,7,Coalition member of,黨羽為Y,-1,,0,0,,
8043,18648,7,Coalition member of,黨羽為Y,1045,,0,0,,
25066,25059,7,Coalition member of,黨羽為Y,1103,,0,0,,
15990,41451,7,Coalition member of,黨羽為Y,-1,,0,0,,
1649,45384,7,Coalition member of,黨羽為Y,-1,,0,0,,
8008,45551,7,Coalition member of,黨羽為Y,-1,,0,0,,
48926,52074,7,Coalition member of,黨羽為Y,-1,,0,7596,21875,洪都人 為揚季衡親黨 善畫墨梅
125411,67952,7,Coalition member of,黨羽為Y,-9999,,0,38685,lgid=356637,
125411,203350,7,Coalition member of,黨羽為Y,-9999,,0,38685,lgid=356638,
125411,204064,7,Coalition member of,黨羽為Y,-9999,,0,38685,lgid=356638,
130022,550711,7,Coalition member of,黨羽為Y,-1,,0,57941,lgid=1160531,使其黨樂綱賄膳夫
65447,694006,7,Coalition member of,黨羽為Y,-9999,,0,4763,lgid=243597,
3,1,8,Coalition leader of,黨魁為Y,1104,,0,0,,
1649,88,8,Coalition leader of,黨魁為Y,1126,,0,0,,
4215,98,8,Coalition leader of,黨魁為Y,1036,,0,0,,
1310,165,8,Coalition leader of,黨魁為Y,1134,,0,0,,
1649,333,8,Coalition leader of,黨魁為Y,-1,,0,7596,11413,兼門下侍郎 封申國公 引其黨蔡京、蔡卞等 盡復熙豐之政 力排元祐黨人
8131,333,8,Coalition leader of,黨魁為Y,-1,,0,7596,11413,兼門下侍郎 封申國公 引其黨蔡京、蔡卞等 盡復熙豐之政 力排元祐黨人
8008,414,8,Coalition leader of,黨魁為Y,1155,,0,0,,
4215,593,8,Coalition leader of,黨魁為Y,1036,,0,0,,
4215,703,8,Coalition leader of,黨魁為Y,1036,,0,0,,
1641,875,8,Coalition leader of,黨魁為Y,1023,,0,0,,
10622,1200,8,Coalition leader of,黨魁為Y,1086,,0,7596,,
8008,1286,8,Coalition leader of,黨魁為Y,1155,,0,0,,
3767,1384,8,Coalition leader of,黨魁為Y,1068,,0,7596,,
8008,1519,8,Coalition leader of,黨魁為Y,1155,,0,0,,
3503,1649,8,Coalition leader of,黨魁為Y,1103,,0,0,,
7139,1649,8,Coalition leader of,黨魁為Y,-1,,0,7596,12252,舉元豐八年進士 累官國子司業 與兄浚明及葉夢得為蔡京死黨 立元祐黨籍 分三等定罪
11239,1649,8,Coalition leader of,黨魁為Y,0,,0,7596,,
45384,1649,8,Coalition leader of,黨魁為Y,-1,,0,0,,
1294,1762,8,Coalition leader of,黨魁為Y,1078,,0,0,,
8008,1796,8,Coalition leader of,黨魁為Y,1155,,0,0,,
4215,2073,8,Coalition leader of,黨魁為Y,1036,,0,0,,
4215,3194,8,Coalition leader of,黨魁為Y,1036,,0,0,,
3655,3200,8,Coalition leader of,黨魁為Y,1196,,0,0,,
12466,3326,8,Coalition leader of,黨魁為Y,-1,,0,0,,
7197,3656,8,Coalition leader of,黨魁為Y,1181,,0,0,,
11552,3674,8,Coalition leader of,黨魁為Y,1137,,0,0,,
11239,7248,8,Coalition leader of,黨魁為Y,1106,,0,7596,,
4215,8006,8,Coalition leader of,黨魁為Y,1036,,0,0,,
8083,8008,8,Coalition leader of,黨魁為Y,-1,,0,0,,
45551,8008,8,Coalition leader of,黨魁為Y,-1,,0,0,,
4215,8009,8,Coalition leader of,黨魁為Y,1036,,0,0,,
18648,8043,8,Coalition leader of,黨魁為Y,1045,,0,7596,,
8008,8178,8,Coalition leader of,黨魁為Y,1155,,0,0,,
3326,10579,8,Coalition leader of,黨魁為Y,1207,,0,0,,
1762,11030,8,Coalition leader of,黨魁為Y,1080,,0,0,,
8024,12023,8,Coalition leader of,黨魁為Y,1139,,0,0,,
3200,12726,8,Coalition leader of,黨魁為Y,1196,,0,0,,
8015,13837,8,Coalition leader of,黨魁為Y,1127,,0,0,,
3326,13945,8,Coalition leader of,黨魁為Y,1207,,0,0,,
7197,14856,8,Coalition leader of,黨魁為Y,1181,,0,0,,
3200,14903,8,Coalition leader of,黨魁為Y,1196,,0,0,,
41451,15990,8,Coalition leader of,黨魁為Y,-1,,0,0,,
3200,19430,8,Coalition leader of,黨魁為Y,1196,,0,0,,
3200,19431,8,Coalition leader of,黨魁為Y,1196,,0,0,,
25059,25066,8,Coalition leader of,黨魁為Y,1103,,0,0,,
8078,27770,8,Coalition leader of,黨魁為Y,1140,,0,7596,,
52074,48926,8,Coalition leader of,黨魁為Y,-1,,0,7596,21875,洪都人 為揚季衡親黨 善畫墨梅
694006,65447,8,Coalition leader of,黨魁為Y,-9999,,0,4763,lgid=243597,
67952,125411,8,Coalition leader of,黨魁為Y,-9999,,0,38685,lgid=356637,
203350,125411,8,Coalition leader of,黨魁為Y,-9999,,0,38685,lgid=356638,
204064,125411,8,Coalition leader of,黨魁為Y,-9999,,0,38685,lgid=356638,
550711,130022,8,Coalition leader of,黨魁為Y,-1,,0,57941,lgid=1160531,使其黨樂綱賄膳夫
333,3,9,Friend of,友,0,,0,7596,,
3257,11,9,Friend of,友,-1,,0,27134,,
22273,141,9,Friend of,友,-1,,0,0,,
461,209,9,Friend of,友,1103,,0,0,,
833,209,9,Friend of,友,1102,,0,0,,
3849,209,9,Friend of,友,1087,,0,0,,
19206,211,9,Friend of,友,1130,,0,0,,
559,237,9,Friend of,友,1095,,0,0,,
1488,237,9,Friend of,友,1086,,0,0,,
1226,268,9,Friend of,友,997,,0,0,,
41409,272,9,Friend of,友,-1,,0,0,,故人張天覺當國，或諷之使見。與曰：「平生與天覺語皆忠義，反呈身于進乎？」卒不往。
898,332,9,Friend of,友,-1,,0,7596,12567,恩威並用 蜀民畏而愛之 詠與寇準最善 每面折準過 雖貴不改
3,333,9,Friend of,友,0,,0,7596,,
47707,333,9,Friend of,友,-1,,0,7596,14081,治平四年進士 為威武軍僉判、知江寧縣 與章惇有舊 惇當國 屢招不往
13213,375,9,Friend of,友,0,,0,7596,,與趙抃同邑相得，為山林之樂。
17517,375,9,Friend of,友,1072,,0,0,,
22106,375,9,Friend of,友,-1,,0,7596,19885,通判歙州 官至職方郎中知南康軍 與趙抃、司馬光、蘇軾交善
42607,375,9,Friend of,友,-1,,0,0,,
43107,375,9,Friend of,友,-1,,0,0,,
42572,387,9,Friend of,友,-1,,,9602,18200,
1762,395,9,Friend of,友,-1,,0,7596,19762,官至太府卿 有竹隱畸士集 鼎臣與蘇軾、王安石諸人交好 相與酬和 故所作具有門徑
38296,405,9,Friend of,友,0,,0,7596,,
8004,455,9,Friend of,友,-1,,0,7596,8402,詵父 仕終廣東運副 建炎間與任才仲、陳與義會飲岳陽樓上 賦詩以記 仲謙有文名
209,461,9,Friend of,友,1102,,0,0,,
833,461,9,Friend of,友,1102,,0,0,,
3849,461,9,Friend of,友,1087,,0,0,,
53537,465,9,Friend of,友,-1,,0,7596,24259,師惟素禪師 住杭州功臣山淨土院 蔣堂守錢塘 與為方外友 稱致甚高
15439,470,9,Friend of,友,1086,,0,0,,
902,504,9,Friend of,友,1072,,0,0,,
42605,504,9,Friend of,友,0,,0,0,,
3676,548,9,Friend of,友,1107,,0,0,,
237,559,9,Friend of,友,1066,,0,0,,
3723,559,9,Friend of,友,-1,,0,0,,
11316,580,9,Friend of,友,-1,,0,5747,卷四十八,
44012,628,9,Friend of,友,-1,,0,0,,
15598,634,9,Friend of,友,1100,,0,0,,
11623,636,9,Friend of,友,1072,,0,0,,
714,648,9,Friend of,友,1165,,0,0,,
3402,648,9,Friend of,友,1156,,0,7596,22721,後知諫院 以忤秦檜罷歸 與胡寅、向子忞友善 時相過從 稱三友
25635,669,9,Friend of,友,1175,,0,0,,
4002,670,9,Friend of,友,1177,,0,0,,
13423,674,9,Friend of,友,-1,,0,38249,19/何偁妻石氏壙誌,
12995,711,9,Friend of,友,-1,,,9602,18495,
648,714,9,Friend of,友,1160,,0,0,,
17574,714,9,Friend of,友,1144,,0,0,,
1762,728,9,Friend of,友,-1,,0,7596,22606,絳次子 中皇祐元年進士第 與王安石善 自京西淮南轉運使驟擢侍御史 誣劾蘇軾
7005,742,9,Friend of,友,1072,,0,0,,
1649,746,9,Friend of,友,-1,,0,7596,11035,元豐五年試禮部第四策丙科 授江陰尉 蔡京入相 與確有舊 欲授以美官
21806,798,9,Friend of,友,1165,,0,0,,
21214,808,9,Friend of,友,-1,,0,7596,22844,河中河東人 少師种放 與魏野友善 以進士起家 累遷右諫議大夫
7343,826,9,Friend of,友,-1,,0,0,,貓相乳記(鴻慶居士文集21/9下)
209,833,9,Friend of,友,1102,,0,0,,
461,833,9,Friend of,友,1103,,0,0,,
3849,833,9,Friend of,友,1087,,0,0,,
1641,875,9,Friend of,友,-1,,0,7596,3626,蜀人便之 仁宗時拜兵部尚書 中正素與丁謂善 謂貶 中正營救
1641,897,9,Friend of,友,-1,,0,7596,11579,通音律 知術數 與丁謂厚善 人以此短之
332,898,9,Friend of,友,-1,,0,7596,12567,恩威並用 蜀民畏而愛之 詠與寇準最善 每面折準過 雖貴不改
1950,898,9,Friend of,友,1007,,0,0,,
40304,901,9,Friend of,友,-1,,0,0,,
504,902,9,Friend of,友,1073,,0,0,,
7364,902,9,Friend of,友,1083,,0,0,,
44551,902,9,Friend of,友,-1,,0,0,,
2032,962,9,Friend of,友,1104,,0,0,,
12995,965,9,Friend of,友,-1,,,9602,18495,
1762,971,9,Friend of,友,-1,,0,0,,
3767,971,9,Friend of,友,-1,,,9602,18284,
3767,982,9,Friend of,友,-1,,,9602,18284,
8023,984,9,Friend of,友,991,,0,7596,5652,仕漢及周 太祖時拜樞密使 與趙普相厚善 太平興國初 出為瓊、崖、儋、萬四州都巡檢使
1314,996,9,Friend of,友,-1,,0,7596,4802,歷湖北轉運判官 元祐間入為尚書度支郎 與司馬光、呂公著諸人善 蔡卞用事 斥為黨人
1488,996,9,Friend of,友,-1,,0,7596,4802,歷湖北轉運判官 元祐間入為尚書度支郎 與司馬光、呂公著諸人善 蔡卞用事 斥為黨人
3997,1034,9,Friend of,友,1001,,0,0,,
8043,1037,9,Friend of,友,-1,,0,7596,4691,紘長於吏治 篤於交游 范仲淹被謫 朝士畏宰相無敢過者 紘獨出郊餞飲之
1156,1090,9,Friend of,友,-1,,0,0,,
1090,1156,9,Friend of,友,-1,,0,0,,
51418,1156,9,Friend of,友,-1,,0,7596,20525,懷安桐谿人 師事呂本中 友林之奇 嘗構堂象孔老瞿曇氏而祝之
51940,1156,9,Friend of,友,-1,,,9602,18187,
3767,1220,9,Friend of,友,-1,,,9602,18284,
268,1226,9,Friend of,友,994,,0,0,,
3083,1226,9,Friend of,友,998,,0,0,,
7097,1226,9,Friend of,友,1020,,0,0,,
12236,1226,9,Friend of,友,976,,0,0,,
13000,1229,9,Friend of,友,1100,,0,0,,
25604,1238,9,Friend of,友,1151,,0,0,,
39998,1313,9,Friend of,友,-1,,0,0,,
42034,1313,9,Friend of,友,-1,,0,0,,
42037,1313,9,Friend of,友,-1,,0,0,,
996,1314,9,Friend of,友,-1,,0,7596,4802,歷湖北轉運判官 元祐間入為尚書度支郎 與司馬光、呂公著諸人善 蔡卞用事 斥為黨人
1488,1314,9,Friend of,友,-1,,0,0,,
2032,1327,9,Friend of,友,1104,,0,0,,
42234,1360,9,Friend of,友,-1,,0,0,,
1558,1384,9,Friend of,友,-1,,,9602,18589,
1651,1384,9,Friend of,友,-1,,,9602,18589,
7059,1384,9,Friend of,友,-1,,0,7596,14876,工詩 以深遠古淡為意 歐陽修與為詩友 自以為不及 以蔭為桐城、河南、河陽主簿
7064,1384,9,Friend of,友,-1,,,9602,18589,
11666,1384,9,Friend of,友,1033,,0,0,,
17935,1384,9,Friend of,友,1045,,0,0,,
21619,1384,9,Friend of,友,1067,,0,0,,
22278,1384,9,Friend of,友,-1,,,9602,18589,
40922,1384,9,Friend of,友,-1,,0,0,,李秀才東園亭記(歐陽文忠公集63/7下)
46314,1384,9,Friend of,友,-1,,0,7596,11167,濰州人 有道術 與歐陽修善 一日求去甚力 修留之不可
48090,1384,9,Friend of,友,-1,,0,7596,14755,坐謫流落 善真行書 歐陽修憐其貧 每與人作碑誌 必先約令經書之
15175,1388,9,Friend of,友,1130,,0,0,,
15439,1400,9,Friend of,友,1086,,0,0,,
3767,1414,9,Friend of,友,1095,,0,0,,
7364,1445,9,Friend of,友,1083,,0,0,,
3669,1453,9,Friend of,友,-1,,0,0,,
7364,1458,9,Friend of,友,1083,,0,0,,
237,1488,9,Friend of,友,1066,,0,0,,
996,1488,9,Friend of,友,-1,,0,7596,4802,歷湖北轉運判官 元祐間入為尚書度支郎 與司馬光、呂公著諸人善 蔡卞用事 斥為黨人
1314,1488,9,Friend of,友,-1,,0,0,,
3279,1488,9,Friend of,友,-1,,0,7596,9017,刀筆八卷 又嘗與修實錄等書 鎮生平與司馬光相得甚懽 議論如出一口 其學本諸六經
10173,1488,9,Friend of,友,-1,,,9602,18112,
22106,1488,9,Friend of,友,-1,,0,7596,19885,通判歙州 官至職方郎中知南康軍 與趙抃、司馬光、蘇軾交善
3723,1493,9,Friend of,友,-1,,0,0,,
13213,1493,9,Friend of,友,0,,0,7596,,知筠州時，蘇轍適謫其地，相與唱和。
13612,1493,9,Friend of,友,1106,,0,0,,
16054,1493,9,Friend of,友,1087,,0,0,,
43894,1493,9,Friend of,友,0,,0,0,,
1762,1521,9,Friend of,友,-1,,0,7596,10497,登皇祐元年進士第 累擢至右正言 王安石早與覺善 驟引用之 將援以為助
1641,1525,9,Friend of,友,-1,,0,7596,36,長洲縣人 登淳化三年進士 與孫何齊名 時號孫丁 累官同中書門下平章事
3577,1547,9,Friend of,友,1095,,0,0,,
15074,1547,9,Friend of,友,1104,,0,0,,
15075,1547,9,Friend of,友,1093,,0,0,,
1384,1558,9,Friend of,友,-1,,,9602,18589,
3031,1609,9,Friend of,友,976,,0,7596,21102,涉父 善為詩 與戚同文相友善 官至刑部員外郎 河北轉運使
875,1641,9,Friend of,友,-1,,0,7596,3626,蜀人便之 仁宗時拜兵部尚書 中正素與丁謂善 謂貶 中正營救
897,1641,9,Friend of,友,-1,,0,7596,11579,通音律 知術數 與丁謂厚善 人以此短之
1525,1641,9,Friend of,友,-1,,0,7596,36,長洲縣人 登淳化三年進士 與孫何齊名 時號孫丁 累官同中書門下平章事
51804,1641,9,Friend of,友,-1,,0,7596,21348,瓊州人 與丁謂相善 一日作詩贈謂曰：他時駕鶴遊滄海 同看蓬萊島上春
746,1649,9,Friend of,友,-1,,0,7596,11035,元豐五年試禮部第四策丙科 授江陰尉 蔡京入相 與確有舊 欲授以美官
39381,1649,9,Friend of,友,0,,0,7596,3108,設藥市於平江 因以致富 蔡京自錢塘過吳 因交之 攜以歸
44956,1649,9,Friend of,友,-1,,0,0,,
1384,1651,9,Friend of,友,-1,,,9602,18589,
21137,1651,9,Friend of,友,-1,,0,0,,
