personid,name,dynasty,one_liner,bio_paragraph,word_count
38761,王遇,宋,王遇（1142-1211），宋人，龍溪人，為官者、理學家。,王遇，宋人，籍貫龍溪。生於1142年，卒於1211年。為官者、理學家。一生主要活動於龍溪。與朱熹、韓侂胄、呂祖謙等人交遊唱和。,63
39816,朱淑真,宋,朱淑真（1095-1131），宋女，錢塘人，詞人。,朱淑真，宋女，籍貫錢塘。生於1095年，卒於1131年。為詞人。一生主要活動於錢塘、鹽官。與汪莘、許玉瑑、魏仲恭、丁丙、黃丕烈等人交遊唱和。,70
41251,吳復古,宋,吳復古，宋人，揭陽人，隱士。,吳復古，宋人，籍貫揭陽。為隱士。一生主要活動於揭陽。與蘇軾、鄭俠、蘇轍等人交遊唱和。,42
43145,周謨,宋,周謨（1141-1202），宋人，建昌人，儒學、收徒講學、理學家。,周謨，宋人，籍貫建昌。生於1141年，卒於1202年。為儒學、收徒講學、理學家。一生主要活動於會稽、建昌。與朱熹、余伯秀等人交遊唱和。,67
43174,胡穎,宋,胡穎（?- 1270），宋人，湘潭人，為官者、財政官員。,胡穎，宋人，籍貫湘潭。卒於1270年。為官者、財政官員。一生主要活動於湘潭。與文天祥、趙范、劉克莊等人交遊唱和。,56
44530,柳申錫,宋,柳申錫，宋人，潼川府人，天文學家（星象家）、儒學、陰陽家。,柳申錫，宋人，籍貫潼川府。為天文學家（星象家）、儒學、陰陽家。一生主要活動於潼川府。與魏了翁、度正等人交遊唱和。,56
45416,許堅,宋,許堅，宋人，句容人，煉丹家、隱士、詩人。,許堅，宋人，籍貫句容。為煉丹家、隱士、詩人。一生主要活動於江南東路、句容、吉州、廬江、星子。與李溉、范諤昌等人交遊唱和。,60
49086,傅夢泉,宋,傅夢泉，宋人，南城人，收徒講學。,傅夢泉，宋人，籍貫南城。為收徒講學。一生主要活動於南城。與陸九淵、朱熹、林希逸、袁燮、周必大等人交遊唱和。,53
49959,鄒應龍,宋,鄒應龍（1172-1244），宋人，泰寧人，良吏;循吏。,鄒應龍，宋人，籍貫泰寧。生於1172年，卒於1244年。為良吏;循吏。一生主要活動於泰寧。與莫子純、姚師虎、李昴英、韓侂胄、高斯得等人交遊唱和。,72
51829,劉槩,宋,劉槩，宋人，壽光人，詩人、好學、好金石。,劉槩，宋人，籍貫壽光。為詩人、好學、好金石。一生主要活動於壽光。與范仲淹、文彥博、种放、富弼、呂大臨等人交遊唱和。,57
53069,釋元淨,宋,釋元淨，宋人，僧人。,釋元淨，宋人。為僧人。與蘇軾、蘇轍、趙抃等人交遊唱和。,27
575284,釋智深,宋,釋智深（1019-1100），宋人，修武人，僧人。,釋智深，宋人，籍貫修武。生於1019年，卒於1100年。為僧人。一生主要活動於修武。與釋道英、釋某某(釋智深之弟子)、繆潛、釋靜熙等人交遊唱和。,72
77,陳升之,宋,陳升之（1011-1079），宋人，丹徒人，財政官員、宰執。,陳升之，宋人，籍貫丹徒。生於1011年，卒於1079年。為財政官員、宰執。一生主要活動於丹徒、建安。與王安石、呂公弼等人交遊唱和。,65
352,趙瞻,宋,趙瞻（1019-1090），宋人，盩厔人，良吏;循吏、財政官員、入元祐黨籍者。,趙瞻，宋人，籍貫盩厔。生於1019年，卒於1090年。為良吏;循吏、財政官員、入元祐黨籍者。一生主要活動於盩厔、永城。與范祖禹、晁說之等人交遊唱和。,74
556,樊光遠,宋,樊光遠（1102-1164），宋人，錢塘人，財政官員。,樊光遠，宋人，籍貫錢塘。生於1102年，卒於1164年。為財政官員。一生主要活動於錢塘、清湘。與釋宗杲、汪應辰、方導、林光朝、王十朋等人交遊唱和。,73
562,范沖,宋,范沖（1067-1141），宋人，華陽人，史學家、經學家—左傳、財政官員。,范沖，宋人，籍貫華陽。生於1067年，卒於1141年。為史學家、經學家—左傳、財政官員。一生主要活動於華陽、常山、開封。與尹焞、司馬光、呂頤浩、蘇軾等人交遊唱和。,81
753,徐禧,宋,徐禧（1043-1082），宋人，分寧人，布衣、財政官員。,徐禧，宋人，籍貫分寧。生於1043年，卒於1082年。為布衣、財政官員。一生主要活動於分寧。與呂惠卿、王安石、黃庭堅、陸游、种諤等人交遊唱和。,71
803,薛奎,宋,薛奎（967-1034），宋人，正平人，財政官員、宰執。,薛奎，宋人，籍貫正平。生於967年，卒於1034年。為財政官員、宰執。一生主要活動於正平。與歐陽修、方偕、高繼宣、范仲淹等人交遊唱和。,67
962,來之邵,宋,來之邵，宋人，咸平人，財政官員。,來之邵，宋人，籍貫咸平。為財政官員。一生主要活動於咸平。與張商英、蘇軾、范純仁、蘇頌、安燾等人交遊唱和。,52
964,郎簡,宋,郎簡（975-1063），宋人，臨安人，為官者、行醫、結社。,郎簡，宋人，籍貫臨安。生於975年，卒於1063年。為官者、行醫、結社。一生主要活動於臨安。與王安石、范說、周守中等人交遊唱和。,64
1079,李士衡,宋,李士衡（959-1032），宋人，長安人，武將、富豪、財政官員。,李士衡，宋人，籍貫長安。生於959年，卒於1032年。為武將、富豪、財政官員。一生主要活動於長安、成紀。與吳元載、寇準、范仲淹等人交遊唱和。,70
1096,李迪,宋,李迪（971-1047），宋人，開封人，財政官員、宰執。,李迪，宋人，籍貫開封。生於971年，卒於1047年。為財政官員、宰執。一生主要活動於開封、鄄城、幽州、趙州。與林特、范仲淹、張方平、宋祁等人交遊唱和。,75
1195,劉奉世,宋,劉奉世（1041-1113），宋人，開封人，好金石、財政官員、入元祐黨籍者。,劉奉世，宋人，籍貫開封。生於1041年，卒於1113年。為好金石、財政官員、入元祐黨籍者。一生主要活動於新喻、開封。與周必大、章惇、董逌、畢仲游、蘇軾等人交遊唱和。,82
1226,劉式,宋,劉式（949-997），宋人，開封人，經學家—春秋、財政官員。,劉式，宋人，籍貫開封。生於949年，卒於997年。為經學家—春秋、財政官員。一生主要活動於開封、新喻。與朱熹、張佖、楊億等人交遊唱和。,67
1238,劉岑,宋,劉岑（1087-1167），宋人，溧陽人，財政官員。,劉岑，宋人，籍貫溧陽。生於1087年，卒於1167年。為財政官員。一生主要活動於溧陽。與秦檜、釋宗杲、周必大、洪中孚等人交遊唱和。,65
1437,邵必,宋,邵必，宋人，丹陽人，書法家、財政官員。,邵必，宋人，籍貫丹陽。為書法家、財政官員。一生主要活動於丹陽。與劉攽、王安石、徐積、歐陽修等人交遊唱和。,52
1565,宋咸,宋,宋咸（0-0），宋人，建陽人，家有田產、財政官員。,宋咸，宋人，籍貫建陽。生於0年，卒於0年。為家有田產、財政官員。一生主要活動於建陽。與宋祁、歐陽修、狄青等人交遊唱和。,59
1661,蔡挺,宋,蔡挺（1014-1079），宋人，宋城人，財政官員、宰執。,蔡挺，宋人，籍貫宋城。生於1014年，卒於1079年。為財政官員、宰執。一生主要活動於宋城。與張方平、范仲淹、周必大、范純仁、蘇轍等人交遊唱和。,72
1724,杜純,宋,杜純（1032-1095），宋人，鄄城人，王安石新法反對者、財政官員、入元祐黨籍者。,杜純，宋人，籍貫鄄城。生於1032年，卒於1095年。為王安石新法反對者、財政官員、入元祐黨籍者。一生主要活動於鄄城。與晁補之、范純仁、文彥博、石輅、王安石等人交遊唱和。,85
1726,杜莘老,宋,杜莘老（1107-1164），宋人，江津人，財政官員。,杜莘老，宋人，籍貫江津。生於1107年，卒於1164年。為財政官員。一生主要活動於江津、青神。與王十朋、查籥、張去為等人交遊唱和。,65
1872,王師心,宋,王師心（1097-1169），宋人，金華人，為官者、良吏;循吏、財政官員。,王師心，宋人，籍貫金華。生於1097年，卒於1169年。為官者、良吏;循吏、財政官員。一生主要活動於金華。與王十朋、汪應辰、秦檜、張孝祥等人交遊唱和。,75
1875,王時雍,宋,王時雍（0-0），宋人，仁壽人，財政官員。,王時雍，宋人，籍貫仁壽。生於0年，卒於0年。為財政官員。一生主要活動於仁壽、四川。與馮汝舟、聶昌、趙子崧、張邦昌、趙叔向等人交遊唱和。,67
1877,王曙,宋,王曙（963-1034），宋人，洛陽人，財政官員、宰執。,王曙，宋人，籍貫洛陽。生於963年，卒於1034年。為財政官員、宰執。一生主要活動於洛陽、上黨。與尹洙、寇準、釋警玄、歐陽修等人交遊唱和。,69
1925,王炎,宋,王炎（1115-1178），宋人，廬陵人，財政官員、宰執。,王炎，宋人，籍貫廬陵。生於1115年，卒於1178年。為財政官員、宰執。一生主要活動於安陽、廬陵。與薛季宣、朱熹、周必大、袁燮、陸游等人交遊唱和。,73
2020,楊蟠,宋,楊蟠（0-0），宋人，臨海人，財政官員。,楊蟠，宋人，籍貫臨海。生於0年，卒於0年。為財政官員。一生主要活動於臨海、錢塘。與釋契嵩、歐陽修、蘇軾、蔡襄、王安石等人交遊唱和。,65
3012,晁迥,宋,晁迥（951-1034），宋人，彭州人，經學家—易經、習於道術、好學。,晁迥，宋人，籍貫彭州。生於951年，卒於1034年。為經學家—易經、習於道術、好學。一生主要活動於彭城、清豐、彭州、開封。與孫繼鄴、夏竦、王禹偁等人交遊唱和。,79
3028,晁詠之,宋,晁詠之，宋人，開封人，文人、元符上書入籍者、為官者。,晁詠之，宋人，籍貫開封。為文人、元符上書入籍者、為官者。一生主要活動於鉅野、開封。與蘇軾、晁說之、黃庭堅、曾布等人交遊唱和。,62
3256,朱服,宋,朱服（0-0），宋人，烏程人，為官者。,朱服，宋人，籍貫烏程。生於0年，卒於0年。為官者。一生主要活動於烏程、浦江。與蘇軾、章惇、徐子美、華鎮、鄭俠等人交遊唱和。,61
3364,蕭服,宋,蕭服（1059-1114），宋人，吉水人，為官者。,蕭服，宋人，籍貫吉水。生於1059年，卒於1114年。為官者。一生主要活動於吉水、廬陵。與周必大、章縡、章綖、沈畸等人交遊唱和。,64
3503,李孝壽,宋,李孝壽（0-0），宋人，開封人，酷吏、為官者。,李孝壽，宋人，籍貫開封。生於0年，卒於0年。為酷吏、為官者。一生主要活動於濮州、開封。與章惇、呂嘉問、陳正彙、蔡卞等人交遊唱和。,64
3541,李宗諤,宋,李宗諤（965-1013），宋人，饒陽人，書法家、藏書家、為官者。,李宗諤，宋人，籍貫饒陽。生於965年，卒於1013年。為書法家、藏書家、為官者。一生主要活動於饒陽。與歐陽修、龔識、石保吉、王禹偁、楊億等人交遊唱和。,75
3543,李端懿,宋,李端懿（1013-1060），宋人，開封人，天文學家（星象家）、書法家、畫家。,李端懿，宋人，籍貫開封。生於1013年，卒於1060年。為天文學家（星象家）、書法家、畫家。一生主要活動於開封。與歐陽修、蔡襄等人交遊唱和。,70
3552,李郁,宋,李郁（1086-1150），宋人，光澤人，收徒講學。,李郁，宋人，籍貫光澤。生於1086年，卒於1150年。為收徒講學。一生主要活動於光澤。與朱熹、秦檜等人交遊唱和。,56
3656,呂祖泰,宋,呂祖泰，宋人，宜興人，處士、為官者、思想家。,呂祖泰，宋人，籍貫宜興。為處士、為官者、思想家。一生主要活動於宜興、金華。與周必大、韓侂胄、陳自強、蘇師旦等人交遊唱和。,60
3678,莫濟,宋,莫濟（0-0），宋人，歸安人，財政官員。,莫濟，宋人，籍貫歸安。生於0年，卒於0年。為財政官員。一生主要活動於歸安。與周必大、王希呂等人交遊唱和。,52
3947,王震,宋,王震（1046-1095），宋人，莘縣人，為官者。,王震，宋人，籍貫莘縣。生於1046年，卒於1095年。為官者。一生主要活動於莘縣、開封府。與周必大、章惇、蓋漸等人交遊唱和。,62
7060,歐陽棐,宋,歐陽棐（1047-1113），宋人，清江人，為官者、入元祐黨籍者。,歐陽棐，宋人，籍貫清江。生於1047年，卒於1113年。為官者、入元祐黨籍者。一生主要活動於清江、原武、廬陵。與歐陽修、畢仲游、蘇轍、曾布等人交遊唱和。,76
7404,葉濤,宋,葉濤（0-0），宋人，龍泉人，入元祐黨籍者、為官者。,葉濤，宋人，籍貫龍泉。生於0年，卒於0年。為入元祐黨籍者、為官者。一生主要活動於龍泉。與曾布、呂大防、王安石、安燾、歐陽修等人交遊唱和。,68
8049,韓億,宋,韓億，宋人，雍邱人，宰執。,韓億，宋人，籍貫雍邱。為宰執。一生主要活動於雍邱、靈壽。與蘇舜欽、張方平、范仲淹、韓綜等人交遊唱和。,50
8067,洪遵,宋,洪遵（1120-1174），宋人，鄱陽人，農民、宰執。,洪遵，宋人，籍貫鄱陽。生於1120年，卒於1174年。為農民、宰執。一生主要活動於鄱陽。與周必大、魏了翁、洪适、程珌等人交遊唱和。,65
8090,劉沆,宋,劉沆（995-1060），宋人，永新人，宰執。,劉沆，宋人，籍貫永新。生於995年，卒於1060年。為宰執。一生主要活動於永新。與周必大、吳中復等人交遊唱和。,55
